Date,Quarter,Top,Left,Result,Player,Distance (ft),ShotType,Season
Dec 29,1,199,323,miss,Luka Doncic,17.0,2-pointer,2022
Dec 29,1,256,34,miss,Luka Doncic,29.0,3-pointer,2022
Dec 29,2,312,294,miss,Luka Doncic,26.0,3-pointer,2022
Dec 29,2,136,177,miss,Luka Doncic,10.0,2-pointer,2022
Dec 29,2,78,273,make,Luka Doncic,4.0,2-pointer,2022
Dec 29,2,120,340,miss,Luka Doncic,12.0,2-pointer,2022
Dec 29,2,359,70,make,Luka Doncic,35.0,3-pointer,2022
Dec 29,3,101,265,make,Luka Doncic,5.0,2-pointer,2022
Dec 29,3,108,64,miss,Luka Doncic,18.0,2-pointer,2022
Dec 29,3,288,147,make,Luka Doncic,25.0,3-pointer,2022
Dec 29,3,300,134,miss,Luka Doncic,27.0,3-pointer,2022
Dec 29,3,89,161,miss,Luka Doncic,9.0,2-pointer,2022
Dec 29,3,61,251,make,Luka Doncic,1.0,2-pointer,2022
Dec 29,3,78,170,make,Luka Doncic,7.0,2-pointer,2022
Dec 29,4,59,9,make,Luka Doncic,23.0,3-pointer,2022
Dec 31,1,174,150,make,Luka Doncic,15.0,2-pointer,2022
Dec 31,1,242,280,make,Luka Doncic,19.0,2-pointer,2022
Dec 31,1,99,145,miss,Luka Doncic,11.0,2-pointer,2022
Dec 31,1,287,379,make,Luka Doncic,27.0,3-pointer,2022
Dec 31,1,94,217,make,Luka Doncic,5.0,2-pointer,2022
Dec 31,1,100,313,make,Luka Doncic,9.0,2-pointer,2022
Dec 31,1,84,291,miss,Luka Doncic,6.0,2-pointer,2022
Dec 31,1,103,469,make,Luka Doncic,23.0,3-pointer,2022
Dec 31,1,52,325,miss,Luka Doncic,9.0,2-pointer,2022
Dec 31,1,315,230,make,Luka Doncic,26.0,3-pointer,2022
Dec 31,1,54,242,make,Luka Doncic,0.0,2-pointer,2022
Dec 31,2,106,152,make,Luka Doncic,10.0,2-pointer,2022
Dec 31,2,338,215,make,Luka Doncic,29.0,3-pointer,2022
Dec 31,2,92,293,miss,Luka Doncic,7.0,2-pointer,2022
Dec 31,2,304,282,make,Luka Doncic,26.0,3-pointer,2022
Dec 31,2,284,434,miss,Luka Doncic,30.0,3-pointer,2022
Dec 31,3,171,283,miss,Luka Doncic,13.0,2-pointer,2022
Dec 31,3,72,273,make,Luka Doncic,4.0,2-pointer,2022
Dec 31,3,108,365,make,Luka Doncic,14.0,2-pointer,2022
Dec 31,3,79,372,make,Luka Doncic,13.0,2-pointer,2022
Dec 31,3,348,236,miss,Luka Doncic,30.0,3-pointer,2022
Dec 31,3,361,242,miss,Luka Doncic,31.0,3-pointer,2022
Dec 31,3,205,287,make,Luka Doncic,16.0,2-pointer,2022
Dec 31,4,283,98,make,Luka Doncic,27.0,3-pointer,2022
Dec 31,4,283,90,miss,Luka Doncic,27.0,3-pointer,2022
Dec 31,4,80,207,make,Luka Doncic,4.0,2-pointer,2022
Dec 31,4,75,286,make,Luka Doncic,5.0,2-pointer,2022
Dec 31,4,67,312,miss,Luka Doncic,7.0,2-pointer,2022
Dec 31,4,167,373,miss,Luka Doncic,17.0,2-pointer,2022
Jan 2,1,211,257,miss,Luka Doncic,16.0,2-pointer,2022
Jan 2,1,54,226,make,Luka Doncic,1.0,2-pointer,2022
Jan 2,1,58,254,make,Luka Doncic,2.0,2-pointer,2022
Jan 2,1,216,449,miss,Luka Doncic,27.0,3-pointer,2022
Jan 2,1,72,298,miss,Luka Doncic,6.0,2-pointer,2022
Jan 2,1,302,142,miss,Luka Doncic,27.0,3-pointer,2022
Jan 2,2,84,253,miss,Luka Doncic,3.0,2-pointer,2022
Jan 2,2,151,476,miss,Luka Doncic,26.0,3-pointer,2022
Jan 2,2,126,157,miss,Luka Doncic,11.0,2-pointer,2022
Jan 2,2,262,95,miss,Luka Doncic,25.0,3-pointer,2022
Jan 2,2,213,166,miss,Luka Doncic,18.0,2-pointer,2022
Jan 2,2,74,301,make,Luka Doncic,6.0,2-pointer,2022
Jan 2,3,105,312,make,Luka Doncic,9.0,2-pointer,2022
Jan 2,3,130,341,miss,Luka Doncic,13.0,2-pointer,2022
Jan 2,3,67,238,make,Luka Doncic,1.0,2-pointer,2022
Jan 2,3,147,198,make,Luka Doncic,10.0,2-pointer,2022
Jan 2,3,313,248,miss,Luka Doncic,26.0,3-pointer,2022
Jan 2,3,95,280,miss,Luka Doncic,6.0,2-pointer,2022
Jan 2,3,100,172,make,Luka Doncic,8.0,2-pointer,2022
Jan 2,3,271,393,miss,Luka Doncic,27.0,3-pointer,2022
Jan 2,3,82,189,make,Luka Doncic,6.0,2-pointer,2022
Jan 2,4,208,21,miss,Luka Doncic,27.0,3-pointer,2022
Jan 2,4,105,174,make,Luka Doncic,8.0,2-pointer,2022
Jan 2,4,263,401,miss,Luka Doncic,27.0,3-pointer,2022
Jan 2,4,85,5,make,Luka Doncic,24.0,3-pointer,2022
Jan 2,4,218,333,miss,Luka Doncic,19.0,2-pointer,2022
Jan 5,1,228,43,miss,Luka Doncic,26.0,3-pointer,2022
Jan 5,1,113,129,miss,Luka Doncic,13.0,2-pointer,2022
Jan 5,1,68,197,make,Luka Doncic,5.0,2-pointer,2022
Jan 5,1,246,393,miss,Luka Doncic,25.0,3-pointer,2022
Jan 5,1,179,223,miss,Luka Doncic,13.0,2-pointer,2022
Jan 5,1,57,245,make,Luka Doncic,1.0,2-pointer,2022
Jan 5,1,123,239,miss,Luka Doncic,7.0,2-pointer,2022
Jan 5,1,100,201,make,Luka Doncic,6.0,2-pointer,2022
Jan 5,1,123,216,miss,Luka Doncic,7.0,2-pointer,2022
Jan 5,2,74,265,miss,Luka Doncic,3.0,2-pointer,2022
Jan 5,2,87,259,make,Luka Doncic,4.0,2-pointer,2022
Jan 5,2,171,369,make,Luka Doncic,18.0,2-pointer,2022
Jan 5,2,264,83,miss,Luka Doncic,26.0,3-pointer,2022
Jan 5,2,154,270,make,Luka Doncic,11.0,2-pointer,2022
Jan 5,2,285,356,miss,Luka Doncic,26.0,3-pointer,2022
Jan 5,3,131,187,miss,Luka Doncic,9.0,2-pointer,2022
Jan 5,3,299,303,miss,Luka Doncic,25.0,3-pointer,2022
Jan 5,3,59,262,make,Luka Doncic,2.0,2-pointer,2022
Jan 5,3,138,102,miss,Luka Doncic,16.0,2-pointer,2022
Jan 5,3,216,293,miss,Luka Doncic,17.0,2-pointer,2022
Jan 5,3,99,270,miss,Luka Doncic,6.0,2-pointer,2022
Jan 5,3,128,283,miss,Luka Doncic,9.0,2-pointer,2022
Jan 5,3,236,50,miss,Luka Doncic,26.0,3-pointer,2022
Jan 7,1,94,231,miss,Luka Doncic,4.0,2-pointer,2022
Jan 7,1,297,280,miss,Luka Doncic,25.0,3-pointer,2022
Jan 7,1,126,316,miss,Luka Doncic,11.0,2-pointer,2022
Jan 7,1,231,318,miss,Luka Doncic,19.0,2-pointer,2022
Jan 7,1,100,217,make,Luka Doncic,5.0,2-pointer,2022
Jan 7,1,111,179,make,Luka Doncic,8.0,2-pointer,2022
Jan 7,1,290,339,make,Luka Doncic,26.0,3-pointer,2022
Jan 7,1,340,269,make,Luka Doncic,29.0,3-pointer,2022
Jan 7,1,44,339,miss,Luka Doncic,10.0,2-pointer,2022
Jan 7,2,82,175,make,Luka Doncic,7.0,2-pointer,2022
Jan 7,2,90,270,miss,Luka Doncic,5.0,2-pointer,2022
Jan 7,2,104,306,make,Luka Doncic,8.0,2-pointer,2022
Jan 7,2,220,53,miss,Luka Doncic,25.0,3-pointer,2022
Jan 7,3,125,219,make,Luka Doncic,8.0,2-pointer,2022
Jan 7,3,110,136,miss,Luka Doncic,12.0,2-pointer,2022
Jan 7,3,57,245,miss,Luka Doncic,1.0,2-pointer,2022
Jan 7,3,74,236,make,Luka Doncic,2.0,2-pointer,2022
Jan 7,3,141,236,make,Luka Doncic,9.0,2-pointer,2022
Jan 7,3,174,202,miss,Luka Doncic,13.0,2-pointer,2022
Jan 7,4,304,280,miss,Luka Doncic,25.0,3-pointer,2022
Jan 7,4,238,42,make,Luka Doncic,27.0,3-pointer,2022
Jan 7,4,143,254,miss,Luka Doncic,9.0,2-pointer,2022
Jan 7,4,77,263,miss,Luka Doncic,3.0,2-pointer,2022
Jan 10,1,196,136,make,Luka Doncic,18.0,2-pointer,2022
Jan 10,1,254,398,miss,Luka Doncic,26.0,3-pointer,2022
Jan 10,1,57,256,miss,Luka Doncic,2.0,2-pointer,2022
Jan 10,1,81,202,miss,Luka Doncic,5.0,2-pointer,2022
Jan 10,1,233,56,miss,Luka Doncic,26.0,3-pointer,2022
Jan 10,1,64,124,make,Luka Doncic,12.0,2-pointer,2022
Jan 10,2,103,98,miss,Luka Doncic,15.0,2-pointer,2022
Jan 10,2,252,425,make,Luka Doncic,27.0,3-pointer,2022
Jan 10,3,61,253,make,Luka Doncic,2.0,2-pointer,2022
Jan 10,3,302,367,miss,Luka Doncic,28.0,3-pointer,2022
Jan 10,3,192,43,miss,Luka Doncic,24.0,3-pointer,2022
Jan 10,3,74,283,make,Luka Doncic,5.0,2-pointer,2022
Jan 10,3,58,228,make,Luka Doncic,1.0,2-pointer,2022
Jan 10,3,130,250,make,Luka Doncic,8.0,2-pointer,2022
Jan 10,3,315,297,miss,Luka Doncic,27.0,3-pointer,2022
Jan 10,4,132,263,make,Luka Doncic,8.0,2-pointer,2022
Jan 10,4,68,298,make,Luka Doncic,6.0,2-pointer,2022
Jan 10,4,89,296,make,Luka Doncic,7.0,2-pointer,2022
Jan 10,4,239,49,make,Luka Doncic,27.0,3-pointer,2022
Jan 10,4,238,5,make,Luka Doncic,30.0,3-pointer,2022
Jan 10,4,66,259,miss,Luka Doncic,2.0,2-pointer,2022
Jan 12,1,90,258,miss,Luka Doncic,4.0,2-pointer,2022
Jan 12,1,72,240,make,Luka Doncic,2.0,2-pointer,2022
Jan 12,1,268,68,miss,Luka Doncic,28.0,3-pointer,2022
Jan 12,1,193,338,make,Luka Doncic,17.0,2-pointer,2022
Jan 12,1,160,267,miss,Luka Doncic,11.0,2-pointer,2022
Jan 12,1,206,29,make,Luka Doncic,26.0,3-pointer,2022
Jan 12,2,208,163,make,Luka Doncic,17.0,2-pointer,2022
Jan 12,2,218,41,make,Luka Doncic,26.0,3-pointer,2022
Jan 12,2,75,214,make,Luka Doncic,3.0,2-pointer,2022
Jan 12,2,73,249,make,Luka Doncic,2.0,2-pointer,2022
Jan 12,2,288,72,miss,Luka Doncic,29.0,3-pointer,2022
Jan 12,3,214,148,make,Luka Doncic,19.0,2-pointer,2022
Jan 12,3,323,223,miss,Luka Doncic,27.0,3-pointer,2022
Jan 12,3,53,240,miss,Luka Doncic,0.0,2-pointer,2022
Jan 12,3,63,221,make,Luka Doncic,2.0,2-pointer,2022
Jan 12,3,71,247,make,Luka Doncic,2.0,2-pointer,2022
Jan 12,3,56,219,make,Luka Doncic,2.0,2-pointer,2022
Jan 12,3,161,478,miss,Luka Doncic,26.0,3-pointer,2022
Jan 12,3,289,382,miss,Luka Doncic,28.0,3-pointer,2022
Jan 12,3,68,273,miss,Luka Doncic,4.0,2-pointer,2022
Jan 12,4,69,297,miss,Luka Doncic,6.0,2-pointer,2022
Jan 12,4,97,65,miss,Luka Doncic,18.0,2-pointer,2022
Jan 12,4,309,333,make,Luka Doncic,27.0,3-pointer,2022
Jan 12,1,309,326,make,Luka Doncic,27.0,3-pointer,2022
Jan 12,2,182,338,miss,Luka Doncic,16.0,2-pointer,2022
Jan 12,2,117,243,miss,Luka Doncic,6.0,2-pointer,2022
Jan 12,2,89,253,make,Luka Doncic,4.0,2-pointer,2022
Jan 12,2,53,124,miss,Luka Doncic,12.0,2-pointer,2022
Jan 14,1,82,265,miss,Luka Doncic,4.0,2-pointer,2022
Jan 14,1,57,251,make,Luka Doncic,1.0,2-pointer,2022
Jan 14,1,278,110,miss,Luka Doncic,26.0,3-pointer,2022
Jan 14,1,53,227,make,Luka Doncic,1.0,2-pointer,2022
Jan 14,1,193,246,miss,Luka Doncic,14.0,2-pointer,2022
Jan 14,2,294,155,miss,Luka Doncic,26.0,3-pointer,2022
Jan 14,2,84,259,miss,Luka Doncic,4.0,2-pointer,2022
Jan 14,2,131,243,miss,Luka Doncic,8.0,2-pointer,2022
Jan 14,3,166,90,miss,Luka Doncic,19.0,2-pointer,2022
Jan 14,3,99,140,make,Luka Doncic,11.0,2-pointer,2022
Jan 14,3,290,325,miss,Luka Doncic,25.0,3-pointer,2022
Jan 14,3,69,103,make,Luka Doncic,14.0,2-pointer,2022
Jan 14,3,54,240,make,Luka Doncic,0.0,2-pointer,2022
Jan 14,3,183,25,miss,Luka Doncic,25.0,3-pointer,2022
Jan 14,3,92,244,make,Luka Doncic,4.0,2-pointer,2022
Jan 14,4,66,245,miss,Luka Doncic,2.0,2-pointer,2022
Jan 14,4,295,314,miss,Luka Doncic,26.0,3-pointer,2022
Jan 14,4,52,240,make,Luka Doncic,0.0,2-pointer,2022
Jan 14,4,64,253,miss,Luka Doncic,2.0,2-pointer,2022
Jan 18,1,85,278,make,Luka Doncic,5.0,2-pointer,2022
Jan 18,1,277,81,miss,Luka Doncic,28.0,3-pointer,2022
Jan 18,1,186,169,make,Luka Doncic,15.0,2-pointer,2022
Jan 18,1,64,298,make,Luka Doncic,6.0,2-pointer,2022
Jan 18,1,72,303,make,Luka Doncic,7.0,2-pointer,2022
Jan 18,1,323,218,make,Luka Doncic,27.0,3-pointer,2022
Jan 18,1,113,192,make,Luka Doncic,8.0,2-pointer,2022
Jan 18,2,82,284,miss,Luka Doncic,5.0,2-pointer,2022
Jan 18,2,77,328,miss,Luka Doncic,9.0,2-pointer,2022
Jan 18,3,62,133,make,Luka Doncic,11.0,2-pointer,2022
Jan 18,3,46,10,make,Luka Doncic,23.0,3-pointer,2022
Jan 18,3,283,355,miss,Luka Doncic,26.0,3-pointer,2022
Jan 18,3,110,304,miss,Luka Doncic,9.0,2-pointer,2022
Jan 18,3,249,35,miss,Luka Doncic,29.0,3-pointer,2022
Jan 18,4,98,102,miss,Luka Doncic,15.0,2-pointer,2022
Jan 18,4,146,247,make,Luka Doncic,10.0,2-pointer,2022
Jan 18,4,336,241,miss,Luka Doncic,29.0,3-pointer,2022
Jan 18,4,342,275,miss,Luka Doncic,29.0,3-pointer,2022
Jan 20,1,154,96,miss,Luka Doncic,18.0,2-pointer,2022
Jan 20,1,57,263,miss,Luka Doncic,2.0,2-pointer,2022
Jan 20,1,62,248,make,Luka Doncic,1.0,2-pointer,2022
Jan 20,1,273,96,make,Luka Doncic,27.0,3-pointer,2022
Jan 20,1,106,323,miss,Luka Doncic,10.0,2-pointer,2022
Jan 20,1,177,335,miss,Luka Doncic,16.0,2-pointer,2022
Jan 20,1,378,413,make,Luka Doncic,37.0,3-pointer,2022
Jan 20,2,312,233,make,Luka Doncic,26.0,3-pointer,2022
Jan 20,2,304,117,make,Luka Doncic,28.0,3-pointer,2022
Jan 20,2,72,304,miss,Luka Doncic,7.0,2-pointer,2022
Jan 20,2,78,168,make,Luka Doncic,8.0,2-pointer,2022
Jan 20,2,162,229,miss,Luka Doncic,11.0,2-pointer,2022
Jan 20,3,141,264,make,Luka Doncic,9.0,2-pointer,2022
Jan 20,3,197,160,miss,Luka Doncic,17.0,2-pointer,2022
Jan 20,3,254,85,miss,Luka Doncic,26.0,3-pointer,2022
Jan 20,3,177,240,make,Luka Doncic,13.0,2-pointer,2022
Jan 20,3,153,110,miss,Luka Doncic,17.0,2-pointer,2022
Jan 20,3,79,338,miss,Luka Doncic,10.0,2-pointer,2022
Jan 20,3,195,325,make,Luka Doncic,17.0,2-pointer,2022
Jan 20,3,315,197,make,Luka Doncic,27.0,3-pointer,2022
Jan 20,4,79,309,make,Luka Doncic,8.0,2-pointer,2022
Jan 20,4,249,74,miss,Luka Doncic,26.0,3-pointer,2022
Jan 20,4,56,261,make,Luka Doncic,2.0,2-pointer,2022
Jan 20,4,308,113,miss,Luka Doncic,29.0,3-pointer,2022
Jan 22,1,52,231,make,Luka Doncic,1.0,2-pointer,2022
Jan 22,1,54,244,make,Luka Doncic,1.0,2-pointer,2022
Jan 22,1,180,25,miss,Luka Doncic,25.0,3-pointer,2022
Jan 22,1,188,25,miss,Luka Doncic,26.0,3-pointer,2022
Jan 22,1,79,187,miss,Luka Doncic,6.0,2-pointer,2022
Jan 22,1,121,246,miss,Luka Doncic,7.0,2-pointer,2022
Jan 22,1,82,186,miss,Luka Doncic,6.0,2-pointer,2022
Jan 22,2,202,33,make,Luka Doncic,26.0,3-pointer,2022
Jan 22,2,205,37,miss,Luka Doncic,26.0,3-pointer,2022
Jan 22,3,195,138,miss,Luka Doncic,18.0,2-pointer,2022
Jan 22,3,146,245,miss,Luka Doncic,10.0,2-pointer,2022
Jan 22,3,113,167,make,Luka Doncic,10.0,2-pointer,2022
Jan 22,3,233,195,miss,Luka Doncic,19.0,2-pointer,2022
Jan 22,3,192,147,miss,Luka Doncic,17.0,2-pointer,2022
Jan 22,3,317,167,make,Luka Doncic,28.0,3-pointer,2022
Jan 22,3,90,200,make,Luka Doncic,6.0,2-pointer,2022
Jan 22,3,279,103,make,Luka Doncic,27.0,3-pointer,2022
Jan 22,4,283,88,miss,Luka Doncic,28.0,3-pointer,2022
Jan 22,4,63,253,make,Luka Doncic,2.0,2-pointer,2022
Jan 22,4,113,143,make,Luka Doncic,12.0,2-pointer,2022
Jan 22,4,130,195,miss,Luka Doncic,9.0,2-pointer,2022
Jan 24,1,133,230,miss,Luka Doncic,8.0,2-pointer,2022
Jan 24,1,118,74,miss,Luka Doncic,18.0,2-pointer,2022
Jan 24,1,56,247,make,Luka Doncic,1.0,2-pointer,2022
Jan 24,1,118,176,make,Luka Doncic,9.0,2-pointer,2022
Jan 24,1,262,399,miss,Luka Doncic,26.0,3-pointer,2022
Jan 24,1,79,212,make,Luka Doncic,4.0,2-pointer,2022
Jan 24,1,53,252,make,Luka Doncic,1.0,2-pointer,2022
Jan 24,1,289,186,miss,Luka Doncic,25.0,3-pointer,2022
Jan 24,1,46,129,make,Luka Doncic,11.0,2-pointer,2022
Jan 24,1,94,134,make,Luka Doncic,11.0,2-pointer,2022
Jan 24,1,46,243,make,Luka Doncic,1.0,2-pointer,2022
Jan 24,1,295,147,miss,Luka Doncic,26.0,3-pointer,2022
Jan 24,2,58,235,make,Luka Doncic,1.0,2-pointer,2022
Jan 24,2,62,228,make,Luka Doncic,2.0,2-pointer,2022
Jan 24,2,179,192,make,Luka Doncic,14.0,2-pointer,2022
Jan 24,2,48,242,miss,Luka Doncic,0.0,2-pointer,2022
Jan 24,2,128,267,miss,Luka Doncic,8.0,2-pointer,2022
Jan 24,2,59,238,miss,Luka Doncic,1.0,2-pointer,2022
Jan 24,3,64,254,miss,Luka Doncic,2.0,2-pointer,2022
Jan 24,3,59,266,miss,Luka Doncic,3.0,2-pointer,2022
Jan 24,3,79,243,make,Luka Doncic,3.0,2-pointer,2022
Jan 24,3,106,245,make,Luka Doncic,6.0,2-pointer,2022
Jan 24,3,118,210,miss,Luka Doncic,7.0,2-pointer,2022
Jan 24,3,60,222,make,Luka Doncic,2.0,2-pointer,2022
Jan 24,3,88,179,make,Luka Doncic,7.0,2-pointer,2022
Jan 24,4,57,232,miss,Luka Doncic,1.0,2-pointer,2022
Jan 24,4,303,122,miss,Luka Doncic,28.0,3-pointer,2022
Jan 24,4,69,257,make,Luka Doncic,3.0,2-pointer,2022
Jan 24,4,116,112,make,Luka Doncic,14.0,2-pointer,2022
Jan 26,1,153,197,miss,Luka Doncic,11.0,2-pointer,2022
Jan 26,1,235,57,miss,Luka Doncic,26.0,3-pointer,2022
Jan 30,1,89,314,make,Luka Doncic,8.0,2-pointer,2022
Jan 30,1,77,280,make,Luka Doncic,5.0,2-pointer,2022
Jan 30,1,315,274,make,Luka Doncic,27.0,3-pointer,2022
Jan 30,1,121,471,make,Luka Doncic,24.0,3-pointer,2022
Jan 30,1,70,262,make,Luka Doncic,3.0,2-pointer,2022
Jan 30,1,264,426,miss,Luka Doncic,28.0,3-pointer,2022
Jan 30,1,303,304,make,Luka Doncic,26.0,3-pointer,2022
Jan 30,1,318,258,make,Luka Doncic,27.0,3-pointer,2022
Jan 30,2,277,358,miss,Luka Doncic,26.0,3-pointer,2022
Jan 30,2,303,258,make,Luka Doncic,25.0,3-pointer,2022
Jan 30,3,268,97,miss,Luka Doncic,26.0,3-pointer,2022
Jan 30,3,78,218,make,Luka Doncic,4.0,2-pointer,2022
Jan 30,3,295,194,miss,Luka Doncic,25.0,3-pointer,2022
Jan 30,3,105,208,make,Luka Doncic,6.0,2-pointer,2022
Jan 30,3,86,123,make,Luka Doncic,12.0,2-pointer,2022
Jan 30,3,67,266,make,Luka Doncic,3.0,2-pointer,2022
Jan 30,3,66,253,make,Luka Doncic,2.0,2-pointer,2022
Jan 30,3,75,218,make,Luka Doncic,3.0,2-pointer,2022
Jan 30,3,304,240,miss,Luka Doncic,25.0,3-pointer,2022
Jan 30,4,82,294,miss,Luka Doncic,6.0,2-pointer,2022
Jan 30,4,57,239,make,Luka Doncic,1.0,2-pointer,2022
Jan 30,4,350,356,miss,Luka Doncic,32.0,3-pointer,2022
Jan 30,4,207,117,make,Luka Doncic,20.0,2-pointer,2022
Jan 30,4,187,266,make,Luka Doncic,14.0,2-pointer,2022
Feb 2,1,128,237,make,Luka Doncic,8.0,2-pointer,2022
Feb 2,1,285,124,make,Luka Doncic,26.0,3-pointer,2022
Feb 2,1,74,103,make,Luka Doncic,14.0,2-pointer,2022
Feb 2,1,155,313,make,Luka Doncic,13.0,2-pointer,2022
Feb 2,1,37,4,miss,Luka Doncic,24.0,3-pointer,2022
Feb 2,1,59,262,miss,Luka Doncic,2.0,2-pointer,2022
Feb 2,1,299,217,miss,Luka Doncic,25.0,3-pointer,2022
Feb 2,1,180,223,make,Luka Doncic,13.0,2-pointer,2022
Feb 2,1,221,52,make,Luka Doncic,25.0,3-pointer,2022
Feb 2,1,310,244,miss,Luka Doncic,26.0,3-pointer,2022
Feb 2,1,79,282,make,Luka Doncic,5.0,2-pointer,2022
Feb 2,2,148,288,make,Luka Doncic,11.0,2-pointer,2022
Feb 2,2,91,313,make,Luka Doncic,8.0,2-pointer,2022
Feb 2,2,113,312,make,Luka Doncic,10.0,2-pointer,2022
Feb 2,3,187,440,miss,Luka Doncic,24.0,3-pointer,2022
Feb 2,3,54,259,make,Luka Doncic,2.0,2-pointer,2022
Feb 2,3,300,124,miss,Luka Doncic,28.0,3-pointer,2022
Feb 2,3,108,189,make,Luka Doncic,8.0,2-pointer,2022
Feb 2,3,88,244,miss,Luka Doncic,4.0,2-pointer,2022
Feb 11,1,75,301,make,Luka Doncic,7.0,2-pointer,2022
Feb 11,1,325,238,make,Luka Doncic,28.0,3-pointer,2022
Feb 11,1,248,413,miss,Luka Doncic,26.0,3-pointer,2022
Feb 11,1,240,62,miss,Luka Doncic,26.0,3-pointer,2022
Feb 11,1,66,289,make,Luka Doncic,5.0,2-pointer,2022
Feb 11,1,269,380,miss,Luka Doncic,26.0,3-pointer,2022
Feb 11,1,116,239,make,Luka Doncic,7.0,2-pointer,2022
Feb 11,2,66,195,make,Luka Doncic,5.0,2-pointer,2022
Feb 11,2,61,261,make,Luka Doncic,2.0,2-pointer,2022
Feb 11,2,193,447,make,Luka Doncic,25.0,3-pointer,2022
Feb 11,3,78,238,make,Luka Doncic,3.0,2-pointer,2022
Feb 11,3,51,240,make,Luka Doncic,0.0,2-pointer,2022
Feb 11,3,295,343,miss,Luka Doncic,27.0,3-pointer,2022
Feb 11,3,283,119,miss,Luka Doncic,26.0,3-pointer,2022
Feb 11,3,47,103,miss,Luka Doncic,14.0,2-pointer,2022
Feb 11,3,133,150,make,Luka Doncic,12.0,2-pointer,2022
Feb 11,4,51,313,miss,Luka Doncic,7.0,2-pointer,2022
Feb 11,1,223,56,miss,Luka Doncic,25.0,3-pointer,2022
Feb 11,1,252,67,miss,Luka Doncic,27.0,3-pointer,2022
Feb 11,1,69,246,make,Luka Doncic,2.0,2-pointer,2022
Feb 13,1,74,254,miss,Luka Doncic,3.0,2-pointer,2022
Feb 13,1,67,231,make,Luka Doncic,2.0,2-pointer,2022
Feb 13,1,43,378,miss,Luka Doncic,14.0,2-pointer,2022
Feb 13,1,104,284,make,Luka Doncic,7.0,2-pointer,2022
Feb 13,1,59,253,make,Luka Doncic,2.0,2-pointer,2022
Feb 13,1,92,268,make,Luka Doncic,5.0,2-pointer,2022
Feb 13,1,326,192,miss,Luka Doncic,28.0,3-pointer,2022
Feb 13,2,154,73,miss,Luka Doncic,20.0,2-pointer,2022
Feb 13,2,99,142,miss,Luka Doncic,11.0,2-pointer,2022
Feb 13,2,248,69,miss,Luka Doncic,26.0,3-pointer,2022
Feb 13,3,166,191,miss,Luka Doncic,13.0,2-pointer,2022
Feb 13,3,277,394,miss,Luka Doncic,27.0,3-pointer,2022
Feb 13,3,188,29,miss,Luka Doncic,25.0,3-pointer,2022
Feb 13,3,151,244,make,Luka Doncic,10.0,2-pointer,2022
Feb 13,3,130,298,make,Luka Doncic,10.0,2-pointer,2022
Feb 13,3,62,244,make,Luka Doncic,1.0,2-pointer,2022
Feb 13,3,200,35,make,Luka Doncic,25.0,3-pointer,2022
Feb 13,3,146,212,make,Luka Doncic,10.0,2-pointer,2022
Feb 13,4,300,196,make,Luka Doncic,25.0,3-pointer,2022
Feb 15,1,105,293,make,Luka Doncic,8.0,2-pointer,2022
Feb 15,1,294,150,miss,Luka Doncic,26.0,3-pointer,2022
Feb 15,1,162,265,miss,Luka Doncic,11.0,2-pointer,2022
Feb 15,1,62,252,make,Luka Doncic,2.0,2-pointer,2022
Feb 15,1,64,269,make,Luka Doncic,3.0,2-pointer,2022
Feb 15,1,192,178,miss,Luka Doncic,15.0,2-pointer,2022
Feb 15,1,163,254,make,Luka Doncic,11.0,2-pointer,2022
Feb 15,1,59,252,make,Luka Doncic,1.0,2-pointer,2022
Feb 15,2,74,280,miss,Luka Doncic,5.0,2-pointer,2022
Feb 15,2,316,316,miss,Luka Doncic,28.0,3-pointer,2022
Feb 15,2,67,134,make,Luka Doncic,11.0,2-pointer,2022
Feb 15,2,67,275,make,Luka Doncic,4.0,2-pointer,2022
Feb 15,3,261,393,make,Luka Doncic,26.0,3-pointer,2022
Feb 15,3,203,236,make,Luka Doncic,15.0,2-pointer,2022
Feb 15,3,304,120,miss,Luka Doncic,28.0,3-pointer,2022
Feb 15,3,314,107,miss,Luka Doncic,30.0,3-pointer,2022
Feb 15,3,143,135,make,Luka Doncic,14.0,2-pointer,2022
Feb 15,3,156,122,miss,Luka Doncic,16.0,2-pointer,2022
Feb 15,3,249,411,make,Luka Doncic,26.0,3-pointer,2022
Feb 15,3,89,157,miss,Luka Doncic,9.0,2-pointer,2022
Feb 15,4,333,136,make,Luka Doncic,30.0,3-pointer,2022
Feb 15,4,66,477,miss,Luka Doncic,24.0,3-pointer,2022
Feb 23,1,162,233,make,Luka Doncic,11.0,2-pointer,2022
Feb 23,1,299,348,miss,Luka Doncic,27.0,3-pointer,2022
Feb 23,1,56,286,miss,Luka Doncic,5.0,2-pointer,2022
Feb 23,1,53,254,make,Luka Doncic,1.0,2-pointer,2022
Feb 23,1,257,96,miss,Luka Doncic,25.0,3-pointer,2022
Feb 23,1,58,192,make,Luka Doncic,5.0,2-pointer,2022
Feb 23,1,298,299,miss,Luka Doncic,25.0,3-pointer,2022
Feb 23,2,85,217,make,Luka Doncic,4.0,2-pointer,2022
Feb 23,2,238,57,miss,Luka Doncic,26.0,3-pointer,2022
Feb 23,2,313,287,make,Luka Doncic,27.0,3-pointer,2022
Feb 23,3,123,263,make,Luka Doncic,8.0,2-pointer,2022
